Date,Open,High,Low,Close,Volume,symbol
2025-10-10 06:00:00,121586.44,121758.5,121262.47,121378.22,2169.78,BTCUSDT
2025-10-10 07:00:00,121378.22,121391.07,120867.73,120931.65,3170.08,BTCUSDT
2025-10-10 08:00:00,120931.65,121654.56,120925.14,121627.97,1702.76,BTCUSDT
2025-10-10 09:00:00,121627.97,121780.54,121274.49,121311.63,1767.81,BTCUSDT
2025-10-10 10:00:00,121311.63,121538.69,121228.51,121497.93,1044.68,BTCUSDT
2025-10-10 11:00:00,121497.93,121658.42,121423.15,121558.17,1074.38,BTCUSDT
2025-10-10 12:00:00,121558.17,121685.58,121426.34,121598.28,1289.45,BTCUSDT
2025-10-10 13:00:00,121598.28,122522.24,121389.91,121683.51,5544.56,BTCUSDT
2025-10-10 14:00:00,121683.51,122067.64,120554.29,120554.3,5085.53,BTCUSDT
2025-10-10 15:00:00,120554.3,120623.88,118567.88,119018.48,15068.16,BTCUSDT
2025-10-10 16:00:00,119018.48,119432.78,118204.99,118204.99,7137.34,BTCUSDT
2025-10-10 17:00:00,118204.99,118426.52,117581.91,117629.41,7997.53,BTCUSDT
2025-10-10 18:00:00,117629.41,117851.98,117230.64,117230.69,5147.07,BTCUSDT
2025-10-10 19:00:00,117230.69,117337.55,115963.25,116660.06,8814.06,BTCUSDT
2025-10-10 20:00:00,116660.06,117196.92,114211.54,114520.05,10911.61,BTCUSDT
2025-10-10 21:00:00,114520.05,114893.16,105386.03,113341.73,38959.07,BTCUSDT
2025-10-10 22:00:00,113341.73,114025.18,111591.39,113660.22,16472.13,BTCUSDT
2025-10-10 23:00:00,113660.22,114637.89,112738.42,112769.01,11736.9,BTCUSDT
2025-10-11 00:00:00,112769.01,113166.44,111616.49,112512.0,9407.29,BTCUSDT
2025-10-11 01:00:00,112512.0,112521.25,111004.98,111075.09,9424.07,BTCUSDT
2025-10-11 02:00:00,111075.09,113269.13,111058.71,113188.28,8033.69,BTCUSDT
2025-10-11 03:00:00,113188.28,113313.27,111714.62,112253.13,6284.7,BTCUSDT
2025-10-11 04:00:00,112253.13,112955.08,111686.92,112930.6,3000.02,BTCUSDT
2025-10-11 05:00:00,112930.6,112930.6,111994.81,112379.12,3124.06,BTCUSDT
2025-10-11 06:00:00,112379.12,112749.91,112005.13,112042.65,2764.7,BTCUSDT
2025-10-11 07:00:00,112042.65,112087.17,110100.7,110396.36,7288.22,BTCUSDT
2025-10-11 08:00:00,110396.36,111531.04,110166.48,111328.02,4174.92,BTCUSDT
2025-10-11 09:00:00,111328.02,111883.75,111276.8,111637.07,3103.41,BTCUSDT
2025-10-11 10:00:00,111637.07,112246.16,111620.81,112112.39,3611.81,BTCUSDT
2025-10-11 11:00:00,112112.39,112359.03,111696.97,112278.1,2602.89,BTCUSDT
2025-10-11 12:00:00,112278.1,112472.42,112045.12,112378.61,3146.6,BTCUSDT
2025-10-11 13:00:00,112378.61,112506.14,111913.73,112269.09,2678.12,BTCUSDT
2025-10-11 14:00:00,112269.09,112347.47,111881.51,111982.56,2779.11,BTCUSDT
2025-10-11 15:00:00,111982.56,112368.24,111791.64,111791.85,3130.59,BTCUSDT
2025-10-11 16:00:00,111791.85,112087.19,111443.43,111844.75,2735.36,BTCUSDT
2025-10-11 17:00:00,111844.75,112183.88,111718.2,112004.72,1937.33,BTCUSDT
2025-10-11 18:00:00,112004.72,112023.71,111846.02,111956.84,972.57,BTCUSDT
2025-10-11 19:00:00,111956.84,112014.94,110861.86,111178.39,4155.08,BTCUSDT
2025-10-11 20:00:00,111178.39,111358.25,109673.66,110250.4,5936.82,BTCUSDT
2025-10-11 21:00:00,110250.4,110998.3,109593.79,110896.0,3878.25,BTCUSDT
2025-10-11 22:00:00,110896.0,111288.78,110652.53,111042.6,1948.06,BTCUSDT
2025-10-11 23:00:00,111042.6,111094.76,110645.94,110646.75,2130.78,BTCUSDT
2025-10-12 00:00:00,110646.75,110669.44,109574.58,109646.16,4020.59,BTCUSDT
2025-10-12 01:00:00,109646.16,110313.34,109641.88,109976.32,4651.2,BTCUSDT
2025-10-12 02:00:00,109976.32,110698.03,109599.97,110117.39,4342.3,BTCUSDT
2025-10-12 03:00:00,110117.39,111282.79,110001.38,110680.48,5137.11,BTCUSDT
2025-10-12 04:00:00,110680.48,111942.41,110614.11,111517.56,2991.24,BTCUSDT
2025-10-12 05:00:00,111517.56,111807.64,111186.76,111704.08,1881.83,BTCUSDT
2025-10-12 06:00:00,111704.08,112110.3,111616.36,111684.72,2552.64,BTCUSDT
2025-10-12 07:00:00,111684.72,111931.74,111494.52,111525.23,2519.41,BTCUSDT
2025-10-12 08:00:00,111525.23,111796.57,111300.87,111307.45,1889.53,BTCUSDT
2025-10-12 09:00:00,111307.45,111909.88,111141.49,111831.1,1952.17,BTCUSDT
2025-10-12 10:00:00,111831.1,112018.7,111445.69,111650.21,1712.26,BTCUSDT
2025-10-12 11:00:00,111650.21,112113.38,111477.11,111845.34,2596.85,BTCUSDT
2025-10-12 12:00:00,111845.34,112238.61,111550.55,111784.22,3083.38,BTCUSDT
2025-10-12 13:00:00,111784.22,111934.42,111259.01,111296.0,3233.64,BTCUSDT
2025-10-12 14:00:00,111296.0,112930.51,111180.82,112446.71,8118.53,BTCUSDT
2025-10-12 15:00:00,112446.71,113742.6,112264.66,113200.05,11626.27,BTCUSDT
2025-10-12 16:00:00,113200.05,114657.49,113200.01,114072.93,9752.42,BTCUSDT
