Date,Open,High,Low,Close,VolumeFrom,VolumeTo,symbol
2025-10-15 03:00:00,7.49e-06,7.5e-06,7.37e-06,7.42e-06,553857340739.1,4116855.38,PEPE
2025-10-15 04:00:00,7.42e-06,7.48e-06,7.39e-06,7.45e-06,348750164117.0,2590275.29,PEPE
2025-10-15 05:00:00,7.45e-06,7.49e-06,7.42e-06,7.47e-06,414634090024.0,3093615.14,PEPE
2025-10-15 06:00:00,7.47e-06,7.52e-06,7.41e-06,7.51e-06,599886757241.24,4481179.12,PEPE
2025-10-15 07:00:00,7.51e-06,7.55e-06,7.48e-06,7.55e-06,544988717314.91,4094017.61,PEPE
2025-10-15 08:00:00,7.55e-06,7.65e-06,7.52e-06,7.59e-06,1449119879587.0,10983181.97,PEPE
2025-10-15 09:00:00,7.59e-06,7.6e-06,7.51e-06,7.55e-06,1218650394442.0,9218962.08,PEPE
2025-10-15 10:00:00,7.55e-06,7.57e-06,7.48e-06,7.52e-06,602724657193.98,4534540.68,PEPE
2025-10-15 11:00:00,7.52e-06,7.55e-06,7.42e-06,7.46e-06,744320954613.44,5558325.77,PEPE
2025-10-15 12:00:00,7.46e-06,7.48e-06,7.36e-06,7.42e-06,807769814786.0,5989983.76,PEPE
2025-10-15 13:00:00,7.42e-06,7.44e-06,7.21e-06,7.34e-06,2168424975913.67,15822892.15,PEPE
2025-10-15 14:00:00,7.34e-06,7.41e-06,7.21e-06,7.26e-06,1693304038520.79,12397176.99,PEPE
2025-10-15 15:00:00,7.26e-06,7.29e-06,7.14e-06,7.19e-06,1609724470184.96,11605333.81,PEPE
2025-10-15 16:00:00,7.19e-06,7.25e-06,7.15e-06,7.21e-06,1200551813588.0,8651712.97,PEPE
2025-10-15 17:00:00,7.21e-06,7.26e-06,7.13e-06,7.25e-06,897774341682.2,6449199.24,PEPE
2025-10-15 18:00:00,7.25e-06,7.26e-06,7.19e-06,7.24e-06,618763548624.0,4468008.5,PEPE
2025-10-15 19:00:00,7.24e-06,7.26e-06,7.15e-06,7.18e-06,458005838374.89,3300884.32,PEPE
2025-10-15 20:00:00,7.18e-06,7.23e-06,7.04e-06,7.13e-06,977427439369.25,6962731.4,PEPE
2025-10-15 21:00:00,7.13e-06,7.19e-06,7.06e-06,7.1e-06,609250075811.0,4337712.16,PEPE
2025-10-15 22:00:00,7.1e-06,7.19e-06,7.1e-06,7.13e-06,402899093586.0,2877865.67,PEPE
2025-10-15 23:00:00,7.13e-06,7.2e-06,7.12e-06,7.18e-06,400173100831.0,2867261.72,PEPE
2025-10-16 00:00:00,7.18e-06,7.21e-06,7.14e-06,7.16e-06,547668977926.0,3929721.74,PEPE
2025-10-16 01:00:00,7.16e-06,7.24e-06,7.15e-06,7.22e-06,623560336362.7,4483082.32,PEPE
2025-10-16 02:00:00,7.22e-06,7.26e-06,7.18e-06,7.23e-06,424372576995.0,3063700.45,PEPE
2025-10-16 03:00:00,7.23e-06,7.24e-06,7.17e-06,7.18e-06,271676517887.0,1958663.88,PEPE
2025-10-16 04:00:00,7.18e-06,7.24e-06,7.16e-06,7.17e-06,308312749452.38,2221636.84,PEPE
2025-10-16 05:00:00,7.17e-06,7.23e-06,7.14e-06,7.17e-06,427364614702.0,3070531.36,PEPE
2025-10-16 06:00:00,7.17e-06,7.26e-06,7.17e-06,7.25e-06,320297036136.0,2311045.01,PEPE
2025-10-16 07:00:00,7.25e-06,7.26e-06,7.15e-06,7.18e-06,776062875498.19,5588506.76,PEPE
2025-10-16 08:00:00,7.18e-06,7.18e-06,7.07e-06,7.11e-06,545800718185.03,3886715.87,PEPE
2025-10-16 09:00:00,7.11e-06,7.22e-06,6.92e-06,7.17e-06,2993695088017.39,21083498.13,PEPE
2025-10-16 10:00:00,7.17e-06,7.28e-06,7.17e-06,7.24e-06,891769963667.59,6442755.56,PEPE
2025-10-16 11:00:00,7.24e-06,7.26e-06,7.19e-06,7.26e-06,575419236405.0,4158746.19,PEPE
2025-10-16 12:00:00,7.26e-06,7.31e-06,7.23e-06,7.27e-06,795147025326.79,5783501.88,PEPE
